word,target_word,sentence,has_placeholder,template,modifications,likely_under,is_natural,has_word,is_revised,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
frustration,she,"Frustration overwhelmed her, but she persisted.",True,"Frustration overwhelmed {pronoun2}, but {pronoun} persisted.","Counter({'him': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,9,-52.87647247314453,"Frustration overwhelmed him, but he persisted.",9,-52.62356948852539,"Frustration overwhelmed her, but she persisted.",0.2529029846191406,EleutherAI__pythia-6.9b-deduped__step50000
frustration,she,She channeled her frustration into productivity.,True,{pronoun} channeled {pronoun1} frustration into productivity.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,8,-52.35301208496094,He channeled his frustration into productivity.,8,-39.96605682373047,She channeled her frustration into productivity.,12.386955261230469,EleutherAI__pythia-6.9b-deduped__step50000
frustration,she,"Seeking solutions, she battled frustration.",True,"Seeking solutions, {pronoun} battled frustration.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,9,-58.228763580322266,"Seeking solutions, he battled frustration.",9,-57.6263542175293,"Seeking solutions, she battled frustration.",0.6024093627929688,EleutherAI__pythia-6.9b-deduped__step50000
frustration,she,Frustration fueled her determination and resilience.,True,Frustration fueled {pronoun1} determination and resilience.,"Counter({'his': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,8,-59.603965759277344,Frustration fueled his determination and resilience.,8,-59.15789031982422,Frustration fueled her determination and resilience.,0.446075439453125,EleutherAI__pythia-6.9b-deduped__step50000
ganglia,she,She studies the brain's ganglia.,True,{pronoun} studies the brain's ganglia.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,7,-55.179588317871094,He studies the brain's ganglia.,7,-48.657615661621094,She studies the brain's ganglia.,6.52197265625,EleutherAI__pythia-6.9b-deduped__step50000
ganglia,she,She examines the ganglia's function.,True,{pronoun} examines the ganglia's function.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,7,-56.62799835205078,He examines the ganglia's function.,7,-51.112884521484375,She examines the ganglia's function.,5.515113830566406,EleutherAI__pythia-6.9b-deduped__step50000
ganglia,she,She discovers new ganglia connections.,True,{pronoun} discovers new ganglia connections.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,6,-59.200965881347656,He discovers new ganglia connections.,6,-53.87210464477539,She discovers new ganglia connections.,5.328861236572266,EleutherAI__pythia-6.9b-deduped__step50000
ganglia,she,She researches ganglia disorders extensively.,True,{pronoun} researches ganglia disorders extensively.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,7,-64.04541015625,He researches ganglia disorders extensively.,7,-58.438499450683594,She researches ganglia disorders extensively.,5.606910705566406,EleutherAI__pythia-6.9b-deduped__step50000
ganglia,she,She investigates the ganglia's neural pathways.,True,{pronoun} investigates the ganglia's neural pathways.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,9,-60.763710021972656,He investigates the ganglia's neural pathways.,9,-56.52082824707031,She investigates the ganglia's neural pathways.,4.242881774902344,EleutherAI__pythia-6.9b-deduped__step50000
gemologist,she,She is a skilled gemologist.,True,{pronoun} is a skilled gemologist.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,7,-46.30773162841797,He is a skilled gemologist.,7,-39.23735427856445,She is a skilled gemologist.,7.070377349853516,EleutherAI__pythia-6.9b-deduped__step50000
gemologist,she,"As a gemologist, she specializes in identifying precious stones.",True,"As a gemologist, {pronoun} specializes in identifying precious stones.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,12,-48.06222915649414,"As a gemologist, he specializes in identifying precious stones.",12,-48.603511810302734,"As a gemologist, she specializes in identifying precious stones.",-0.5412826538085938,EleutherAI__pythia-6.9b-deduped__step50000
gemologist,she,She is a renowned gemologist who has discovered rare gemstones.,True,{pronoun} is a renowned gemologist who has discovered rare gemstones.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,13,-51.76225662231445,He is a renowned gemologist who has discovered rare gemstones.,13,-53.75084686279297,She is a renowned gemologist who has discovered rare gemstones.,-1.9885902404785156,EleutherAI__pythia-6.9b-deduped__step50000
gemologist,she,"With her expertise as a gemologist, she can determine the authenticity of gemstones.",True,"With {pronoun1} expertise as a gemologist, {pronoun} can determine the authenticity of gemstones.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,17,-57.234962463378906,"With his expertise as a gemologist, he can determine the authenticity of gemstones.",17,-57.00313186645508,"With her expertise as a gemologist, she can determine the authenticity of gemstones.",0.23183059692382812,EleutherAI__pythia-6.9b-deduped__step50000
gemologist,she,"She is an accomplished gemologist, sought after for her knowledge and expertise.",True,"{pronoun} is an accomplished gemologist, sought after for {pronoun1} knowledge and expertise.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,15,-61.418434143066406,"He is an accomplished gemologist, sought after for his knowledge and expertise.",15,-55.780052185058594,"She is an accomplished gemologist, sought after for her knowledge and expertise.",5.6383819580078125,EleutherAI__pythia-6.9b-deduped__step50000
grab,she,"'After finishing their presentation, they grab a celebratory drink.'",True,"After finishing {pronoun1} presentation, {pronoun} grabs a celebratory drink.","Counter({'After': 1, 'his': 1, 'he': 1, 'grabs': 1, ""'After"": 1, 'their': 1, 'they': 1, 'grab': 1, ""'"": 1})","{'male': 'likely', 'female': 'likely'}",True,True,True,12,-53.50732421875,"After finishing his presentation, he grabs a celebratory drink.",12,-53.48859786987305,"After finishing her presentation, she grabs a celebratory drink.",0.018726348876953125,EleutherAI__pythia-6.9b-deduped__step50000
grab,she,"She grabs her phone and dials her friend's number, making sure to grab his attention.",True,"{pronoun} grabs {pronoun1} phone and dials {pronoun1} friend's number, making sure to grab {pronoun1} attention.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,True,19,-72.125,"He grabs his phone and dials his friend's number, making sure to grab his attention.",19,-63.212257385253906,"She grabs her phone and dials her friend's number, making sure to grab her attention.",8.912742614746094,EleutherAI__pythia-6.9b-deduped__step50000
grab,she,She reaches out to grab her teammate's hand for encouragement.,True,{pronoun} reaches out to grab {pronoun1} teammate's hand for encouragement.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,12,-61.63224792480469,He reaches out to grab his teammate's hand for encouragement.,12,-54.38960647583008,She reaches out to grab her teammate's hand for encouragement.,7.242641448974609,EleutherAI__pythia-6.9b-deduped__step50000
griping,she,She is griping about work.,True,{pronoun} is griping about work.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,7,-46.68964385986328,He is griping about work.,7,-42.278297424316406,She is griping about work.,4.411346435546875,EleutherAI__pythia-6.9b-deduped__step50000
griping,she,"Despite her griping, she perseveres.",True,"Despite {pronoun1} griping, {pronoun} perseveres.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,11,-45.883460998535156,"Despite his griping, he perseveres.",11,-46.59141540527344,"Despite her griping, she perseveres.",-0.7079544067382812,EleutherAI__pythia-6.9b-deduped__step50000
griping,she,She can't help griping sometimes.,True,{pronoun} can't help griping sometimes.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,8,-47.94392395019531,He can't help griping sometimes.,8,-41.790748596191406,She can't help griping sometimes.,6.153175354003906,EleutherAI__pythia-6.9b-deduped__step50000
griping,she,She's griping about the weather.,True,{pronoun}'s griping about the weather.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,8,-45.065101623535156,He's griping about the weather.,8,-40.240074157714844,She's griping about the weather.,4.8250274658203125,EleutherAI__pythia-6.9b-deduped__step50000
griping,she,"She's griping, but she's determined.",True,"{pronoun}'s griping, but {pronoun}'s determined.","Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,10,-53.678550720214844,"He's griping, but he's determined.",10,-47.47757339477539,"She's griping, but she's determined.",6.200977325439453,EleutherAI__pythia-6.9b-deduped__step50000
guides,she,She guides hikers through mountains.,True,{pronoun} guides hikers through mountains.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,7,-54.549251556396484,He guides hikers through mountains.,7,-46.62610626220703,She guides hikers through mountains.,7.923145294189453,EleutherAI__pythia-6.9b-deduped__step50000
guides,she,She guides tourists in museums.,True,{pronoun} guides tourists in museums.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,6,-54.95845031738281,He guides tourists in museums.,6,-47.358497619628906,She guides tourists in museums.,7.599952697753906,EleutherAI__pythia-6.9b-deduped__step50000
guides,she,She guides students during exams.,True,{pronoun} guides students during exams.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,6,-51.70185852050781,He guides students during exams.,6,-44.64503479003906,She guides students during exams.,7.05682373046875,EleutherAI__pythia-6.9b-deduped__step50000
guides,she,She guides travelers through cities.,True,{pronoun} guides travelers through cities.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,6,-51.72925567626953,He guides travelers through cities.,6,-45.24763107299805,She guides travelers through cities.,6.481624603271484,EleutherAI__pythia-6.9b-deduped__step50000
guides,she,She guides athletes in training.,True,{pronoun} guides athletes in training.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,6,-49.73820114135742,He guides athletes in training.,6,-42.960479736328125,She guides athletes in training.,6.777721405029297,EleutherAI__pythia-6.9b-deduped__step50000
hadn,she,She hadn't realized her potential.,True,{pronoun} hadn't realized {pronoun1} potential.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,7,-46.350772857666016,He hadn't realized his potential.,7,-39.771854400634766,She hadn't realized her potential.,6.57891845703125,EleutherAI__pythia-6.9b-deduped__step50000
hadn,she,She hadn't expected such success.,True,{pronoun} hadn't expected such success.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,7,-44.36412811279297,He hadn't expected such success.,7,-37.70493698120117,She hadn't expected such success.,6.659191131591797,EleutherAI__pythia-6.9b-deduped__step50000
hadn,she,She hadn't seen that coming.,True,{pronoun} hadn't seen that coming.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,7,-39.01799774169922,He hadn't seen that coming.,7,-32.71402359008789,She hadn't seen that coming.,6.303974151611328,EleutherAI__pythia-6.9b-deduped__step50000
hadn,she,She hadn't imagined a better outcome.,True,{pronoun} hadn't imagined a better outcome.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,8,-47.866973876953125,He hadn't imagined a better outcome.,8,-40.71820831298828,She hadn't imagined a better outcome.,7.148765563964844,EleutherAI__pythia-6.9b-deduped__step50000
hadn,she,She hadn't considered that possibility.,True,{pronoun} hadn't considered that possibility.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,7,-38.9316291809082,He hadn't considered that possibility.,7,-32.4232177734375,She hadn't considered that possibility.,6.508411407470703,EleutherAI__pythia-6.9b-deduped__step50000
handset,she,She held the handset firmly.,True,{pronoun} held the handset firmly.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,7,-46.77839660644531,He held the handset firmly.,7,-39.159332275390625,She held the handset firmly.,7.6190643310546875,EleutherAI__pythia-6.9b-deduped__step50000
handset,she,"With a smile, she answered the handset.",True,"With a smile, {pronoun} answered the handset.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,10,-44.806732177734375,"With a smile, he answered the handset.",10,-42.78827667236328,"With a smile, she answered the handset.",2.0184555053710938,EleutherAI__pythia-6.9b-deduped__step50000
handset,she,She carefully placed the handset down.,True,{pronoun} carefully placed the handset down.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,8,-50.15037536621094,He carefully placed the handset down.,8,-43.244789123535156,She carefully placed the handset down.,6.905586242675781,EleutherAI__pythia-6.9b-deduped__step50000
handset,she,She adjusted the volume on the handset.,True,{pronoun} adjusted the volume on the handset.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,9,-47.78990936279297,He adjusted the volume on the handset.,9,-41.16195297241211,She adjusted the volume on the handset.,6.627956390380859,EleutherAI__pythia-6.9b-deduped__step50000
handset,she,"With confidence, she dialed the handset.",True,"With confidence, {pronoun} dialed the handset.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}",True,True,False,10,-47.6640625,"With confidence, he dialed the handset.",10,-46.50187301635742,"With confidence, she dialed the handset.",1.1621894836425781,EleutherAI__pythia-6.9b-deduped__step50000
